id,weight:float,answer:direction,timeStamp:DateTime,position:vector2,headDirection:vector3,DistanceToWalls:floatList,Score:float,myPartsNodes:vector2List,otherSnakePartsNode:vector2List,levelScore:float,fruitPos:vector2,inTrackToCollide:bool
149,1,right,27/08/2025 18:39:44,17/3,1/0/0,17 3 12 15,10,17/3 16/3 15/3 14/3 13/3 12/3 11/3,11/14 11/13 11/12 11/11 11/10 11/9 11/8 11/7 12/7,400,14/15,False
150,1,right,27/08/2025 18:39:44,18/3,1/0/0,18 3 11 15,10,18/3 17/3 16/3 15/3 14/3 13/3 12/3,11/15 11/14 11/13 11/12 11/11 11/10 11/9 11/8 11/7,400,14/15,False
151,1,right,27/08/2025 18:39:44,19/3,1/0/0,19 3 10 15,10,19/3 18/3 17/3 16/3 15/3 14/3 13/3,12/15 11/15 11/14 11/13 11/12 11/11 11/10 11/9 11/8,400,14/15,False
152,1,right,27/08/2025 18:39:44,20/3,1/0/0,20 3 9 15,10,20/3 19/3 18/3 17/3 16/3 15/3 14/3,13/15 12/15 11/15 11/14 11/13 11/12 11/11 11/10 11/9,400,14/15,False
153,1,right,27/08/2025 18:39:44,21/3,1/0/0,21 3 8 15,10,21/3 20/3 19/3 18/3 17/3 16/3 15/3,14/15 13/15 12/15 11/15 11/14 11/13 11/12 11/11,400,23/11,False
154,1,right,27/08/2025 18:39:45,22/3,1/0/0,22 3 7 15,10,22/3 21/3 20/3 19/3 18/3 17/3 16/3,15/15 14/15 13/15 12/15 11/15 11/14 11/13 11/12 11/11 11/10,400,23/11,False
155,1,right,27/08/2025 18:39:45,23/3,1/0/0,23 3 6 15,10,23/3 22/3 21/3 20/3 19/3 18/3 17/3,16/15 15/15 14/15 13/15 12/15 11/15 11/14 11/13 11/12 11/11,400,23/11,False
156,1,up,27/08/2025 18:39:45,24/3,1/0/0,24 3 5 15,10,24/3 23/3 22/3 21/3 20/3 19/3 18/3,17/15 16/15 15/15 14/15 13/15 12/15 11/15 11/14 11/13 11/12,400,23/11,False
157,1,left,27/08/2025 18:39:45,24/2,0/0/1,24 2 5 16,10,24/2 24/3 23/3 22/3 21/3 20/3 19/3,18/15 17/15 16/15 15/15 14/15 13/15 12/15 11/15 11/14 11/13,400,23/11,True
158,1,left,27/08/2025 18:39:45,23/2,-1/0/0,23 2 6 16,10,23/2 24/2 24/3 23/3 22/3 21/3 20/3,19/15 18/15 17/15 16/15 15/15 14/15 13/15 12/15 11/15 11/14,400,23/11,False
159,1,left,27/08/2025 18:39:46,22/2,-1/0/0,22 2 7 16,10,22/2 23/2 24/2 24/3 23/3 22/3 21/3,20/15 19/15 18/15 17/15 16/15 15/15 14/15 13/15 12/15 11/15,400,23/11,False
160,1,left,27/08/2025 18:39:46,21/2,-1/0/0,21 2 8 16,10,21/2 22/2 23/2 24/2 24/3 23/3 22/3,21/15 20/15 19/15 18/15 17/15 16/15 15/15 14/15 13/15 12/15,400,23/11,False
161,1,left,27/08/2025 18:39:46,20/2,-1/0/0,20 2 9 16,10,20/2 21/2 22/2 23/2 24/2 24/3 23/3,22/15 21/15 20/15 19/15 18/15 17/15 16/15 15/15 14/15 13/15,400,23/11,False
162,1,left,27/08/2025 18:39:46,19/2,-1/0/0,19 2 10 16,10,19/2 20/2 21/2 22/2 23/2 24/2 24/3,22/14 22/15 21/15 20/15 19/15 18/15 17/15 16/15 15/15 14/15,400,23/11,False
163,1,left,27/08/2025 18:39:46,18/2,-1/0/0,18 2 11 16,10,18/2 19/2 20/2 21/2 22/2 23/2 24/2,22/13 22/14 22/15 21/15 20/15 19/15 18/15 17/15 16/15 15/15,400,23/11,False
164,1,left,27/08/2025 18:39:47,17/2,-1/0/0,17 2 12 16,10,17/2 18/2 19/2 20/2 21/2 22/2 23/2,23/13 22/13 22/14 22/15 21/15 20/15 19/15 18/15 17/15 16/15,400,23/11,False
165,1,left,27/08/2025 18:39:47,16/2,-1/0/0,16 2 13 16,10,16/2 17/2 18/2 19/2 20/2 21/2 22/2,23/12 23/13 22/13 22/14 22/15 21/15 20/15 19/15 18/15 17/15,400,23/11,False
166,1,left,27/08/2025 18:39:47,15/2,-1/0/0,15 2 14 16,10,15/2 16/2 17/2 18/2 19/2 20/2 21/2,23/11 23/12 23/13 22/13 22/14 22/15 21/15 20/15 19/15,400,8/8,False
167,1,left,27/08/2025 18:39:47,14/2,-1/0/0,14 2 15 16,10,14/2 15/2 16/2 17/2 18/2 19/2 20/2,23/10 23/11 23/12 23/13 22/13 22/14 22/15 21/15 20/15 19/15 18/15,400,8/8,False
168,1,left,27/08/2025 18:39:47,13/2,-1/0/0,13 2 16 16,10,13/2 14/2 15/2 16/2 17/2 18/2 19/2,22/10 23/10 23/11 23/12 23/13 22/13 22/14 22/15 21/15 20/15 19/15,400,8/8,False
169,1,left,27/08/2025 18:39:48,12/2,-1/0/0,12 2 17 16,10,12/2 13/2 14/2 15/2 16/2 17/2 18/2,21/10 22/10 23/10 23/11 23/12 23/13 22/13 22/14 22/15 21/15 20/15,400,8/8,False
170,1,left,27/08/2025 18:39:48,11/2,-1/0/0,11 2 18 16,10,11/2 12/2 13/2 14/2 15/2 16/2 17/2,20/10 21/10 22/10 23/10 23/11 23/12 23/13 22/13 22/14 22/15 21/15,400,8/8,False
171,1,left,27/08/2025 18:39:48,10/2,-1/0/0,10 2 19 16,10,10/2 11/2 12/2 13/2 14/2 15/2 16/2,19/10 20/10 21/10 22/10 23/10 23/11 23/12 23/13 22/13 22/14 22/15,400,8/8,False
172,1,down,27/08/2025 18:39:48,9/2,-1/0/0,9 2 20 16,10,9/2 10/2 11/2 12/2 13/2 14/2 15/2,18/10 19/10 20/10 21/10 22/10 23/10 23/11 23/12 23/13 22/13 22/14,400,8/8,False
173,1,down,27/08/2025 18:39:48,9/3,0/0/-1,9 3 20 15,10,9/3 9/2 10/2 11/2 12/2 13/2 14/2,17/10 18/10 19/10 20/10 21/10 22/10 23/10 23/11 23/12 23/13 22/13,400,8/8,False
174,1,down,27/08/2025 18:39:49,9/4,0/0/-1,9 4 20 14,10,9/4 9/3 9/2 10/2 11/2 12/2 13/2,16/10 17/10 18/10 19/10 20/10 21/10 22/10 23/10 23/11 23/12 23/13,400,8/8,False
175,1,left,27/08/2025 18:39:49,9/5,0/0/-1,9 5 20 13,10,9/5 9/4 9/3 9/2 10/2 11/2 12/2,15/10 16/10 17/10 18/10 19/10 20/10 21/10 22/10 23/10 23/11 23/12,400,8/8,False
176,1,up,27/08/2025 18:39:49,8/5,-1/0/0,8 5 21 13,10,8/5 9/5 9/4 9/3 9/2 10/2 11/2,14/10 15/10 16/10 17/10 18/10 19/10 20/10 21/10 22/10 23/10 23/11,400,8/8,False
177,1,up,27/08/2025 18:39:49,8/4,0/0/1,8 4 21 14,10,8/4 8/5 9/5 9/4 9/3 9/2 10/2,13/10 14/10 15/10 16/10 17/10 18/10 19/10 20/10 21/10 22/10 23/10,400,8/8,True
178,1,right,27/08/2025 18:39:49,8/3,0/0/1,8 3 21 15,10,8/3 8/4 8/5 9/5 9/4 9/3 9/2,12/10 13/10 14/10 15/10 16/10 17/10 18/10 19/10 20/10 21/10 22/10,400,8/8,True
179,1,right,27/08/2025 18:39:52,9/3,-1/0/0,9 3 20 15,10,26/9 27/9 28/9,4/9 3/9 2/9,200,14/10,False
180,1,right,27/08/2025 18:39:52,25/9,-1/0/0,25 9 4 9,10,25/9 26/9 27/9,5/9 4/9 3/9,200,14/10,False
181,1,right,27/08/2025 18:39:52,24/9,-1/0/0,24 9 5 9,10,24/9 25/9 26/9,6/9 5/9 4/9,200,14/10,False
182,1,right,27/08/2025 18:39:52,23/9,-1/0/0,23 9 6 9,10,23/9 24/9 25/9,7/9 6/9 5/9,200,14/10,False
183,1,right,27/08/2025 18:39:53,22/9,-1/0/0,22 9 7 9,10,22/9 23/9 24/9,8/9 7/9 6/9,200,14/10,False
184,1,right,27/08/2025 18:39:53,21/9,-1/0/0,21 9 8 9,10,21/9 22/9 23/9,9/9 8/9 7/9,200,14/10,False
185,1,right,27/08/2025 18:39:53,20/9,-1/0/0,20 9 9 9,10,20/9 21/9 22/9,9/10 9/9 8/9,200,14/10,False
186,1,right,27/08/2025 18:39:53,19/9,-1/0/0,19 9 10 9,10,19/9 20/9 21/9,9/11 9/10 9/9,200,14/10,False
187,1,right,27/08/2025 18:39:53,18/9,-1/0/0,18 9 11 9,10,18/9 19/9 20/9,10/11 9/11 9/10,200,14/10,False
188,1,right,27/08/2025 18:39:54,17/9,-1/0/0,17 9 12 9,10,17/9 18/9 19/9,11/11 10/11 9/11,200,14/10,False
189,1,right,27/08/2025 18:39:54,16/9,-1/0/0,16 9 13 9,10,16/9 17/9 18/9,12/11 11/11 10/11,200,14/10,False
190,1,right,27/08/2025 18:39:54,15/9,-1/0/0,15 9 14 9,10,15/9 16/9 17/9,13/11 12/11 11/11,200,14/10,False
191,1,right,27/08/2025 18:39:54,14/9,-1/0/0,14 9 15 9,10,14/9 15/9 16/9,14/11 13/11 12/11,200,14/10,False
192,1,right,27/08/2025 18:39:54,13/9,-1/0/0,13 9 16 9,10,13/9 14/9 15/9,15/11 14/11 13/11,200,14/10,False
193,1,right,27/08/2025 18:39:55,12/9,-1/0/0,12 9 17 9,10,12/9 13/9 14/9,15/10 15/11 14/11,200,14/10,False
194,1,right,27/08/2025 18:39:55,11/9,-1/0/0,11 9 18 9,10,11/9 12/9 13/9,16/10 15/10 15/11,200,14/10,False
195,1,right,27/08/2025 18:39:55,10/9,-1/0/0,10 9 19 9,10,10/9 11/9 12/9,17/10 16/10 15/10,200,14/10,False
196,1,right,27/08/2025 18:39:55,9/9,-1/0/0,9 9 20 9,10,9/9 10/9 11/9,17/9 17/10 16/10,200,14/10,False
197,1,right,27/08/2025 18:39:55,8/9,-1/0/0,8 9 21 9,10,8/9 9/9 10/9,17/8 17/9 17/10,200,14/10,False
198,1,right,27/08/2025 18:39:56,7/9,-1/0/0,7 9 22 9,10,7/9 8/9 9/9,16/8 17/8 17/9,200,14/10,False
199,1,right,27/08/2025 18:39:56,6/9,-1/0/0,6 9 23 9,10,6/9 7/9 8/9,15/8 16/8 17/8,200,14/10,False
200,1,down,27/08/2025 18:39:56,5/9,-1/0/0,5 9 24 9,10,5/9 6/9 7/9,14/8 15/8 16/8,200,14/10,False
201,1,down,27/08/2025 18:39:56,5/10,0/0/-1,5 10 24 8,10,5/10 5/9 6/9,13/8 14/8 15/8,200,14/10,False
202,1,right,27/08/2025 18:39:56,5/11,0/0/-1,5 11 24 7,10,5/11 5/10 5/9,12/8 13/8 14/8,200,14/10,False
203,1,right,27/08/2025 18:39:57,6/11,1/0/0,6 11 23 7,10,6/11 5/11 5/10,11/8 12/8 13/8,200,14/10,False
204,1,right,27/08/2025 18:39:57,7/11,1/0/0,7 11 22 7,10,7/11 6/11 5/11,10/8 11/8 12/8,200,14/10,False
205,1,right,27/08/2025 18:39:57,8/11,1/0/0,8 11 21 7,10,8/11 7/11 6/11,9/8 10/8 11/8,200,14/10,False
206,1,right,27/08/2025 18:39:57,9/11,1/0/0,9 11 20 7,10,9/11 8/11 7/11,9/9 9/8 10/8,200,14/10,False
207,1,right,27/08/2025 18:39:57,10/11,1/0/0,10 11 19 7,10,10/11 9/11 8/11,9/10 9/9 9/8,200,14/10,False
208,1,right,27/08/2025 18:39:58,11/11,1/0/0,11 11 18 7,10,11/11 10/11 9/11,10/10 9/10 9/9,200,14/10,False
209,1,right,27/08/2025 18:39:58,12/11,1/0/0,12 11 17 7,10,12/11 11/11 10/11,11/10 10/10 9/10,200,14/10,False
210,1,right,27/08/2025 18:39:58,13/11,1/0/0,13 11 16 7,10,13/11 12/11 11/11,12/10 11/10 10/10,200,14/10,False
211,1,right,27/08/2025 18:39:58,14/11,1/0/0,14 11 15 7,10,14/11 13/11 12/11,13/10 12/10 11/10,200,14/10,False
212,1,right,27/08/2025 18:39:58,15/11,1/0/0,15 11 14 7,10,15/11 14/11 13/11,14/10 13/10,200,2/7,False
213,1,right,27/08/2025 18:39:59,16/11,1/0/0,16 11 13 7,10,16/11 15/11 14/11,15/10 14/10 13/10 12/10,200,2/7,False
214,1,right,27/08/2025 18:39:59,17/11,1/0/0,17 11 12 7,10,17/11 16/11 15/11,15/9 15/10 14/10 13/10,200,2/7,False
215,1,right,27/08/2025 18:39:59,18/11,1/0/0,18 11 11 7,10,18/11 17/11 16/11,15/8 15/9 15/10 14/10,200,2/7,False
216,1,right,27/08/2025 18:39:59,19/11,1/0/0,19 11 10 7,10,19/11 18/11 17/11,14/8 15/8 15/9 15/10,200,2/7,False
217,1,right,27/08/2025 18:39:59,20/11,1/0/0,20 11 9 7,10,20/11 19/11 18/11,13/8 14/8 15/8 15/9,200,2/7,False
218,1,up,27/08/2025 18:40:00,21/11,1/0/0,21 11 8 7,10,21/11 20/11 19/11,12/8 13/8 14/8 15/8,200,2/7,False
219,1,up,27/08/2025 18:40:00,21/10,0/0/1,21 10 8 8,10,21/10 21/11 20/11,11/8 12/8 13/8 14/8,200,2/7,False
220,1,up,27/08/2025 18:40:00,21/9,0/0/1,21 9 8 9,10,21/9 21/10 21/11,10/8 11/8 12/8 13/8,200,2/7,False
221,1,up,27/08/2025 18:40:00,21/8,0/0/1,21 8 8 10,10,21/8 21/9 21/10,9/8 10/8 11/8 12/8,200,2/7,False
222,1,up,27/08/2025 18:40:00,21/7,0/0/1,21 7 8 11,10,21/7 21/8 21/9,8/8 9/8 10/8 11/8,200,2/7,False
223,1,up,27/08/2025 18:40:01,21/6,0/0/1,21 6 8 12,10,21/6 21/7 21/8,7/8 8/8 9/8 10/8,200,2/7,False
224,1,up,27/08/2025 18:40:01,21/5,0/0/1,21 5 8 13,10,21/5 21/6 21/7,6/8 7/8 8/8 9/8,200,2/7,True
225,1,left,27/08/2025 18:40:01,21/4,0/0/1,21 4 8 14,10,21/4 21/5 21/6,5/8 6/8 7/8 8/8,200,2/7,True
226,1,left,27/08/2025 18:40:01,20/4,-1/0/0,20 4 9 14,10,20/4 21/4 21/5,4/8 5/8 6/8 7/8,200,2/7,False
227,1,left,27/08/2025 18:40:01,19/4,-1/0/0,19 4 10 14,10,19/4 20/4 21/4,3/8 4/8 5/8 6/8,200,2/7,False
228,1,left,27/08/2025 18:40:02,18/4,-1/0/0,18 4 11 14,10,18/4 19/4 20/4,2/8 3/8 4/8 5/8,200,2/7,False
229,1,left,27/08/2025 18:40:02,17/4,-1/0/0,17 4 12 14,10,17/4 18/4 19/4,2/7 2/8 3/8,200,16/14,False
230,1,left,27/08/2025 18:40:02,16/4,-1/0/0,16 4 13 14,10,16/4 17/4 18/4,2/6 2/7 2/8 3/8 4/8,200,16/14,False
231,1,left,27/08/2025 18:40:02,15/4,-1/0/0,15 4 14 14,10,15/4 16/4 17/4,3/6 2/6 2/7 2/8 3/8,200,16/14,False
232,1,left,27/08/2025 18:40:02,14/4,-1/0/0,14 4 15 14,10,14/4 15/4 16/4,4/6 3/6 2/6 2/7 2/8,200,16/14,False
233,1,left,27/08/2025 18:40:03,13/4,-1/0/0,13 4 16 14,10,13/4 14/4 15/4,5/6 4/6 3/6 2/6 2/7,200,16/14,False
234,1,left,27/08/2025 18:40:03,12/4,-1/0/0,12 4 17 14,10,12/4 13/4 14/4,5/7 5/6 4/6 3/6 2/6,200,16/14,False
235,1,left,27/08/2025 18:40:03,11/4,-1/0/0,11 4 18 14,10,11/4 12/4 13/4,5/8 5/7 5/6 4/6 3/6,200,16/14,False
236,1,left,27/08/2025 18:40:03,10/4,-1/0/0,10 4 19 14,10,10/4 11/4 12/4,5/9 5/8 5/7 5/6 4/6,200,16/14,False
237,1,left,27/08/2025 18:40:03,9/4,-1/0/0,9 4 20 14,10,9/4 10/4 11/4,5/10 5/9 5/8 5/7 5/6,200,16/14,False
238,1,left,27/08/2025 18:40:04,8/4,-1/0/0,8 4 21 14,10,8/4 9/4 10/4,5/11 5/10 5/9 5/8 5/7,200,16/14,False
239,1,left,27/08/2025 18:40:04,7/4,-1/0/0,7 4 22 14,10,7/4 8/4 9/4,5/12 5/11 5/10 5/9 5/8,200,16/14,False
240,1,left,27/08/2025 18:40:04,6/4,-1/0/0,6 4 23 14,10,6/4 7/4 8/4,5/13 5/12 5/11 5/10 5/9,200,16/14,False
241,1,left,27/08/2025 18:40:04,5/4,-1/0/0,5 4 24 14,10,5/4 6/4 7/4,5/14 5/13 5/12 5/11 5/10,200,16/14,False
242,1,left,27/08/2025 18:40:04,4/4,-1/0/0,4 4 25 14,10,4/4 5/4 6/4,6/14 5/14 5/13 5/12 5/11,200,16/14,True
243,1,up,27/08/2025 18:40:05,3/4,-1/0/0,3 4 26 14,10,3/4 4/4 5/4,7/14 6/14 5/14 5/13 5/12,200,16/14,True
244,1,up,27/08/2025 18:40:05,3/3,0/0/1,3 3 26 15,10,3/3 3/4 4/4,8/14 7/14 6/14 5/14 5/13,200,16/14,True
245,1,right,27/08/2025 18:40:05,3/2,0/0/1,3 2 26 16,10,3/2 3/3 3/4,9/14 8/14 7/14 6/14 5/14,200,16/14,True
246,1,right,27/08/2025 18:40:05,4/2,1/0/0,4 2 25 16,10,4/2 3/2 3/3,10/14 9/14 8/14 7/14 6/14,200,16/14,False
247,1,right,27/08/2025 18:40:05,5/2,1/0/0,5 2 24 16,10,5/2 4/2 3/2,11/14 10/14 9/14 8/14 7/14,200,16/14,False
248,1,right,27/08/2025 18:40:06,6/2,1/0/0,6 2 23 16,10,6/2 5/2 4/2,12/14 11/14 10/14 9/14 8/14,200,16/14,False
249,1,right,27/08/2025 18:40:06,7/2,1/0/0,7 2 22 16,10,7/2 6/2 5/2,13/14 12/14 11/14 10/14 9/14,200,16/14,False
250,1,right,27/08/2025 18:40:06,8/2,1/0/0,8 2 21 16,10,8/2 7/2 6/2,14/14 13/14 12/14 11/14 10/14,200,16/14,False
251,1,right,27/08/2025 18:40:06,9/2,1/0/0,9 2 20 16,10,9/2 8/2 7/2,15/14 14/14 13/14 12/14 11/14,200,16/14,False
252,1,right,27/08/2025 18:40:06,10/2,1/0/0,10 2 19 16,10,10/2 9/2 8/2,16/14 15/14 14/14 13/14,200,25/14,False
253,1,down,27/08/2025 18:40:07,11/2,1/0/0,11 2 18 16,10,11/2 10/2 9/2,17/14 16/14 15/14 14/14 13/14 12/14,200,25/14,False
254,1,down,27/08/2025 18:40:07,11/3,0/0/-1,11 3 18 15,10,11/3 11/2 10/2,18/14 17/14 16/14 15/14 14/14 13/14,200,25/14,False
255,1,down,27/08/2025 18:40:07,11/4,0/0/-1,11 4 18 14,10,11/4 11/3 11/2,19/14 18/14 17/14 16/14 15/14 14/14,200,25/14,False
256,1,down,27/08/2025 18:40:07,11/5,0/0/-1,11 5 18 13,10,11/5 11/4 11/3,20/14 19/14 18/14 17/14 16/14 15/14,200,25/14,False
257,1,down,27/08/2025 18:40:07,11/6,0/0/-1,11 6 18 12,10,11/6 11/5 11/4,21/14 20/14 19/14 18/14 17/14 16/14,200,25/14,False
258,1,down,27/08/2025 18:40:08,11/7,0/0/-1,11 7 18 11,10,11/7 11/6 11/5,22/14 21/14 20/14 19/14 18/14 17/14,200,25/14,False
259,1,right,27/08/2025 18:40:08,11/8,0/0/-1,11 8 18 10,10,11/8 11/7 11/6,23/14 22/14 21/14 20/14 19/14 18/14,200,25/14,False
260,1,right,27/08/2025 18:40:08,12/8,1/0/0,12 8 17 10,10,12/8 11/8 11/7,24/14 23/14 22/14 21/14 20/14 19/14,200,25/14,False
261,1,right,27/08/2025 18:40:08,13/8,1/0/0,13 8 16 10,10,13/8 12/8 11/8,25/14 24/14 23/14 22/14 21/14,200,4/2,False
262,1,right,27/08/2025 18:40:08,14/8,1/0/0,14 8 15 10,10,14/8 13/8 12/8,26/14 25/14 24/14 23/14 22/14 21/14 20/14,200,4/2,False
263,1,right,27/08/2025 18:40:09,15/8,1/0/0,15 8 14 10,10,15/8 14/8 13/8,26/13 26/14 25/14 24/14 23/14 22/14 21/14,200,4/2,False
264,1,right,27/08/2025 18:40:09,16/8,1/0/0,16 8 13 10,10,16/8 15/8 14/8,26/12 26/13 26/14 25/14 24/14 23/14 22/14,200,4/2,False
265,1,right,27/08/2025 18:40:09,17/8,1/0/0,17 8 12 10,10,17/8 16/8 15/8,26/11 26/12 26/13 26/14 25/14 24/14 23/14,200,4/2,False
266,1,up,27/08/2025 18:40:09,18/8,1/0/0,18 8 11 10,10,18/8 17/8 16/8,26/10 26/11 26/12 26/13 26/14 25/14 24/14,200,4/2,False
267,1,up,27/08/2025 18:40:09,18/7,0/0/1,18 7 11 11,10,18/7 18/8 17/8,26/9 26/10 26/11 26/12 26/13 26/14 25/14,200,4/2,False
268,1,up,27/08/2025 18:40:10,18/6,0/0/1,18 6 11 12,10,18/6 18/7 18/8,26/8 26/9 26/10 26/11 26/12 26/13 26/14,200,4/2,False
269,1,up,27/08/2025 18:40:10,18/5,0/0/1,18 5 11 13,10,18/5 18/6 18/7,25/8 26/8 26/9 26/10 26/11 26/12 26/13,200,4/2,True
270,1,up,27/08/2025 18:40:10,18/4,0/0/1,18 4 11 14,10,18/4 18/5 18/6,24/8 25/8 26/8 26/9 26/10 26/11 26/12,200,4/2,True
271,1,up,27/08/2025 18:40:10,18/3,0/0/1,18 3 11 15,10,18/3 18/4 18/5,23/8 24/8 25/8 26/8 26/9 26/10 26/11,200,4/2,True
272,1,left,27/08/2025 18:40:10,18/2,0/0/1,18 2 11 16,10,18/2 18/3 18/4,22/8 23/8 24/8 25/8 26/8 26/9 26/10,200,4/2,True
273,1,left,27/08/2025 18:40:11,17/2,-1/0/0,17 2 12 16,10,17/2 18/2 18/3,21/8 22/8 23/8 24/8 25/8 26/8 26/9,200,4/2,False
274,1,left,27/08/2025 18:40:11,16/2,-1/0/0,16 2 13 16,10,16/2 17/2 18/2,20/8 21/8 22/8 23/8 24/8 25/8 26/8,200,4/2,False
275,1,left,27/08/2025 18:40:11,15/2,-1/0/0,15 2 14 16,10,15/2 16/2 17/2,19/8 20/8 21/8 22/8 23/8 24/8 25/8,200,4/2,False
276,1,left,27/08/2025 18:40:11,14/2,-1/0/0,14 2 15 16,10,14/2 15/2 16/2,18/8 19/8 20/8 21/8 22/8 23/8 24/8,200,4/2,False
277,1,left,27/08/2025 18:40:11,13/2,-1/0/0,13 2 16 16,10,13/2 14/2 15/2,17/8 18/8 19/8 20/8 21/8 22/8 23/8,200,4/2,False
278,1,left,27/08/2025 18:40:12,12/2,-1/0/0,12 2 17 16,10,12/2 13/2 14/2,16/8 17/8 18/8 19/8 20/8 21/8 22/8,200,4/2,False
279,1,left,27/08/2025 18:40:12,11/2,-1/0/0,11 2 18 16,10,11/2 12/2 13/2,15/8 16/8 17/8 18/8 19/8 20/8 21/8,200,4/2,False
280,1,left,27/08/2025 18:40:12,10/2,-1/0/0,10 2 19 16,10,10/2 11/2 12/2,14/8 15/8 16/8 17/8 18/8 19/8 20/8,200,4/2,False
281,1,left,27/08/2025 18:40:12,9/2,-1/0/0,9 2 20 16,10,9/2 10/2 11/2,13/8 14/8 15/8 16/8 17/8 18/8 19/8,200,4/2,False
282,1,left,27/08/2025 18:40:12,8/2,-1/0/0,8 2 21 16,10,8/2 9/2 10/2,12/8 13/8 14/8 15/8 16/8 17/8 18/8,200,4/2,False
283,1,left,27/08/2025 18:40:13,7/2,-1/0/0,7 2 22 16,10,7/2 8/2 9/2,11/8 12/8 13/8 14/8 15/8 16/8 17/8,200,4/2,False
284,1,left,27/08/2025 18:40:13,6/2,-1/0/0,6 2 23 16,10,6/2 7/2 8/2,10/8 11/8 12/8 13/8 14/8 15/8 16/8,200,4/2,False
285,1,left,27/08/2025 18:40:13,5/2,-1/0/0,5 2 24 16,10,5/2 6/2 7/2,9/8 10/8 11/8 12/8 13/8 14/8 15/8,200,4/2,False
286,1,down,27/08/2025 18:40:13,4/2,-1/0/0,4 2 25 16,10,4/2 5/2,8/8 9/8 10/8 11/8 12/8 13/8 14/8,300,18/7,True
287,1,down,27/08/2025 18:40:13,4/3,0/0/-1,4 3 25 15,10,4/3 4/2 5/2 6/2,7/8 8/8 9/8 10/8 11/8 12/8 13/8,300,18/7,False
288,1,down,27/08/2025 18:40:14,4/4,0/0/-1,4 4 25 14,10,4/4 4/3 4/2 5/2,6/8 7/8 8/8 9/8 10/8 11/8 12/8,300,18/7,False
289,1,right,27/08/2025 18:40:14,4/5,0/0/-1,4 5 25 13,10,4/5 4/4 4/3 4/2,5/8 6/8 7/8 8/8 9/8 10/8 11/8,300,18/7,False
290,1,right,27/08/2025 18:40:14,5/5,1/0/0,5 5 24 13,10,5/5 4/5 4/4 4/3,4/8 5/8 6/8 7/8 8/8 9/8 10/8,300,18/7,False
291,1,right,27/08/2025 18:40:14,6/5,1/0/0,6 5 23 13,10,6/5 5/5 4/5 4/4,3/8 4/8 5/8 6/8 7/8 8/8 9/8,300,18/7,False
292,1,right,27/08/2025 18:40:14,7/5,1/0/0,7 5 22 13,10,7/5 6/5 5/5 4/5,3/9 3/8 4/8 5/8 6/8 7/8 8/8,300,18/7,False
293,1,right,27/08/2025 18:40:15,8/5,1/0/0,8 5 21 13,10,8/5 7/5 6/5 5/5,3/10 3/9 3/8 4/8 5/8 6/8 7/8,300,18/7,False
294,1,right,27/08/2025 18:40:15,9/5,1/0/0,9 5 20 13,10,9/5 8/5 7/5 6/5,4/10 3/10 3/9 3/8 4/8 5/8 6/8,300,18/7,False
295,1,right,27/08/2025 18:40:15,10/5,1/0/0,10 5 19 13,10,10/5 9/5 8/5 7/5,5/10 4/10 3/10 3/9 3/8 4/8 5/8,300,18/7,False
296,1,right,27/08/2025 18:40:15,11/5,1/0/0,11 5 18 13,10,11/5 10/5 9/5 8/5,6/10 5/10 4/10 3/10 3/9 3/8 4/8,300,18/7,False
297,1,right,27/08/2025 18:40:15,12/5,1/0/0,12 5 17 13,10,12/5 11/5 10/5 9/5,7/10 6/10 5/10 4/10 3/10 3/9 3/8,300,18/7,False
298,1,right,27/08/2025 18:40:16,13/5,1/0/0,13 5 16 13,10,13/5 12/5 11/5 10/5,8/10 7/10 6/10 5/10 4/10 3/10 3/9,300,18/7,False
299,1,right,27/08/2025 18:40:16,14/5,1/0/0,14 5 15 13,10,14/5 13/5 12/5 11/5,9/10 8/10 7/10 6/10 5/10 4/10 3/10,300,18/7,False
300,1,right,27/08/2025 18:40:16,15/5,1/0/0,15 5 14 13,10,15/5 14/5 13/5 12/5,10/10 9/10 8/10 7/10 6/10 5/10 4/10,300,18/7,False
301,1,right,27/08/2025 18:40:16,16/5,1/0/0,16 5 13 13,10,16/5 15/5 14/5 13/5,11/10 10/10 9/10 8/10 7/10 6/10 5/10,300,18/7,False
302,1,right,27/08/2025 18:40:16,17/5,1/0/0,17 5 12 13,10,17/5 16/5 15/5 14/5,12/10 11/10 10/10 9/10 8/10 7/10 6/10,300,18/7,False
303,1,right,27/08/2025 18:40:17,18/5,1/0/0,18 5 11 13,10,18/5 17/5 16/5 15/5,13/10 12/10 11/10 10/10 9/10 8/10 7/10,300,18/7,False
304,1,down,27/08/2025 18:40:17,19/5,1/0/0,19 5 10 13,10,19/5 18/5 17/5 16/5,14/10 13/10 12/10 11/10 10/10 9/10 8/10,300,18/7,False
305,1,down,27/08/2025 18:40:17,19/6,0/0/-1,19 6 10 12,10,19/6 19/5 18/5 17/5,15/10 14/10 13/10 12/10 11/10 10/10 9/10,300,18/7,False
306,1,down,27/08/2025 18:40:17,19/7,0/0/-1,19 7 10 11,10,19/7 19/6 19/5 18/5,16/10 15/10 14/10 13/10 12/10 11/10 10/10,300,18/7,False
307,1,down,27/08/2025 18:40:17,19/8,0/0/-1,19 8 10 10,10,19/8 19/7 19/6 19/5,17/10 16/10 15/10 14/10 13/10 12/10 11/10,300,18/7,False
